hhid,persid,jtwid,dayType,start_loc,start_stopid,start_time,start_LGA,end_loc,end_stopid,end_time,end_LGA,mainmode_desc_01,mainmode_desc_02,mainmode_desc_03,mainmode_desc_04,mainmode_desc_05,mainmode_desc_06,mainmode_desc_07,mainmode_desc_08,mainmode_desc_09,mainmode_desc_10,mainmode_desc_11,mainmode_desc_12,mainmode_desc_13,mainmode_desc_14,mainmode_desc_15,destpurp1_desc_01,destpurp1_desc_02,destpurp1_desc_03,destpurp1_desc_04,destpurp1_desc_05,destpurp1_desc_06,destpurp1_desc_07,destpurp1_desc_08,destpurp1_desc_09,destpurp1_desc_10,destpurp1_desc_11,destpurp1_desc_12,destpurp1_desc_13,destpurp1_desc_14,destpurp1_desc_15,destplace1_desc_01,destplace1_desc_02,destplace1_desc_03,destplace1_desc_04,destplace1_desc_05,destplace1_desc_06,destplace1_desc_07,destplace1_desc_08,destplace1_desc_09,destplace1_desc_10,destplace1_desc_11,destplace1_desc_12,destplace1_desc_13,destplace1_desc_14,destplace1_desc_15,startime_01,startime_02,startime_03,startime_04,startime_05,startime_06,startime_07,startime_08,startime_09,startime_10,startime_11,startime_12,startime_13,startime_14,startime_15,arrtime_01,arrtime_02,arrtime_03,arrtime_04,arrtime_05,arrtime_06,arrtime_07,arrtime_08,arrtime_09,arrtime_10,arrtime_11,arrtime_12,arrtime_13,arrtime_14,arrtime_15,vistadist_01,vistadist_02,vistadist_03,vistadist_04,vistadist_05,vistadist_06,vistadist_07,vistadist_08,vistadist_09,vistadist_10,vistadist_11,vistadist_12,vistadist_13,vistadist_14,vistadist_15,travtime_01,travtime_02,travtime_03,travtime_04,travtime_05,travtime_06,travtime_07,travtime_08,travtime_09,travtime_10,travtime_11,travtime_12,travtime_13,travtime_14,travtime_15,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS
Y24H6200326,Y24H6200326P01,Y24H6200326P01JTW1672,Weekday,FROM_HOME,Y24H6200326P01S01,660,Glen Eira (C),TO_WORK,Y24H6200326P01S01,690.0,Melbourne (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,16.79076,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,16.79076,30.0,250.298320529,MELB - Middle,Greater Melbourne
Y24H6200330,Y24H6200330P02,Y24H6200330P02JTW1673,Weekday,FROM_HOME,Y24H6200330P02S01,480,Glen Eira (C),TO_WORK,Y24H6200330P02S03,540.0,Yarra (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,480.0,495.0,536.0,,,,,,,,,,,,,490.0,535.0,540.0,,,,,,,,,,,,,0.78403,15.53433,0.67927,,,,,,,,,,,,,10.0,40.0,4.0,,,,,,,,,,,,,Train,54,16.99763,60.0,355.288322104,MELB - Middle,Greater Melbourne
Y24H6200331,Y24H6200331P01,Y24H6200331P01JTW1674,Weekday,FROM_HOME,Y24H6200331P01S01,500,Glen Eira (C),TO_WORK,Y24H6200331P01S03,580.0,Melbourne (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,500.0,520.0,571.0,,,,,,,,,,,,,510.0,570.0,580.0,,,,,,,,,,,,,0.78018,14.39305,0.51969,,,,,,,,,,,,,10.0,50.0,9.0,,,,,,,,,,,,,Train,69,15.69292,80.0,350.353415409,MELB - Middle,Greater Melbourne
Y24H6200331,Y24H6200331P02,Y24H6200331P02JTW1675,Weekday,FROM_HOME,Y24H6200331P02S03,480,Glen Eira (C),TO_WORK,Y24H6200331P02S04,516.0,Monash (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,480.0,496.0,,,,,,,,,,,,,,495.0,516.0,,,,,,,,,,,,,,7.57167,14.29363,,,,,,,,,,,,,,15.0,20.0,,,,,,,,,,,,,,Vehicle Driver,35,21.8653,36.0,357.546346215,MELB - Middle,Greater Melbourne
Y24H6200331,Y24H6200331P03,Y24H6200331P03JTW1676,Weekday,FROM_HOME,Y24H6200331P03S06,1040,Glen Eira (C),TO_WORK,Y24H6200331P03S06,1070.0,Port Phillip (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,1040.0,,,,,,,,,,,,,,,1070.0,,,,,,,,,,,,,,,6.80245,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,6.80245,30.0,406.568706894,MELB - Middle,Greater Melbourne
Y24H6200333,Y24H6200333P01,Y24H6200333P01JTW1677,Weekday,FROM_HOME,Y24H6200333P01S05,750,Glen Eira (C),TO_WORK,Y24H6200333P01S05,780.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,10.82756,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,10.82756,30.0,560.647605258,MELB - Middle,Greater Melbourne
Y24H6200333,Y24H6200333P02,Y24H6200333P02JTW1678,Weekday,FROM_HOME,Y24H6200333P02S01,520,Glen Eira (C),TO_WORK,Y24H6200333P02S01,560.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,21.08821,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,Vehicle Driver,40,21.08821,40.0,549.368789312,MELB - Middle,Greater Melbourne
Y24H6200333,Y24H6200333P03,Y24H6200333P03JTW1679,Weekday,FROM_HOME,Y24H6200333P03S01,515,Glen Eira (C),TO_WORK,Y24H6200333P03S01,545.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,21.08821,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,21.08821,30.0,405.971697673,MELB - Middle,Greater Melbourne
Y24H6200339,Y24H6200339P01,Y24H6200339P01JTW1680,Weekday,FROM_HOME,Y24H6200339P01S03,536,Glen Eira (C),TO_WORK,Y24H6200339P01S04,582.0,Whitehorse (C),Vehicle Driver,Walking,,,,,,,,,,,,,,Change Mode,Work Related,,,,,,,,,,,,,,Transport Feature,Place of work,,,,,,,,,,,,,,536.0,577.0,,,,,,,,,,,,,,574.0,582.0,,,,,,,,,,,,,,14.7175,0.36241,,,,,,,,,,,,,,38.0,5.0,,,,,,,,,,,,,,Vehicle Driver,43,15.07991,46.0,549.597118305,MELB - Middle,Greater Melbourne
Y24H6200339,Y24H6200339P02,Y24H6200339P02JTW1681,Weekday,FROM_HOME,Y24H6200339P02S01,462,Glen Eira (C),TO_WORK,Y24H6200339P02S02,491.0,Monash (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Entertainment venue,Place of work,,,,,,,,,,,,,,462.0,469.0,,,,,,,,,,,,,,464.0,491.0,,,,,,,,,,,,,,0.79311,13.55354,,,,,,,,,,,,,,2.0,22.0,,,,,,,,,,,,,,Vehicle Driver,24,14.34665,29.0,337.42305379,MELB - Middle,Greater Melbourne
Y24H6200340,Y24H6200340P01,Y24H6200340P01JTW1682,Weekday,FROM_HOME,Y24H6200340P01S01,360,Glen Eira (C),TO_WORK,Y24H6200340P01S01,390.0,Stonnington (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,8.86061,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,8.86061,30.0,470.499644528,MELB - Middle,Greater Melbourne
Y24H6200340,Y24H6200340P02,Y24H6200340P02JTW1683,Weekday,FROM_HOME,Y24H6200340P02S01,360,Glen Eira (C),TO_WORK,Y24H6200340P02S01,400.0,Knox (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,27.85768,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,Vehicle Driver,40,27.85768,40.0,657.535182301,MELB - Middle,Greater Melbourne
Y24H6200405,Y24H6200405P02,Y24H6200405P02JTW1684,Weekday,FROM_HOME,Y24H6200405P02S01,270,Murrindindi (S),TO_WORK,Y24H6200405P02S01,300.0,Whittlesea (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,37.76451,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,37.76451,30.0,7093.417661865,MELB - Outer,Greater Melbourne
Y24H6200410,Y24H6200410P01,Y24H6200410P01JTW1685,Weekday,FROM_HOME,Y24H6200410P01S01,393,Murrindindi (S),TO_WORK,Y24H6200410P01S01,417.0,Whittlesea (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,22.94538,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,Vehicle Driver,24,22.94538,24.0,1937.63906947,MELB - Outer,Greater Melbourne
Y24H6200430,Y24H6200430P01,Y24H6200430P01JTW1686,Weekday,FROM_HOME,Y24H6200430P01S01,315,Whittlesea (C),TO_WORK,Y24H6200430P01S01,360.0,Hume (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,29.15524,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,Vehicle Driver,45,29.15524,45.0,574.972817733,MELB - Outer,Greater Melbourne
